date,theta_pnl_est
2022-03-25,3668.180180097328
2022-03-28,2967.4768391664666
2022-03-29,2865.4612468596647
2022-03-30,2999.1126690023343
2022-03-31,2630.3765745768837
2022-04-01,3524.766829545985
2022-04-04,2925.384479912147
2022-04-05,2510.2853853710567
2022-04-06,2541.1579032498144
2022-04-07,2232.31795206222
2022-04-08,3240.44536848978
2022-04-11,2802.3721908824728
2022-04-12,2701.267736022087
2022-04-13,2728.740424904104
2022-04-14,2441.040036188278
2022-04-15,3533.312812697212
2022-04-18,3178.6794517407848
2022-04-19,2830.2941813211733
2022-04-20,2690.1797130092127
2022-04-21,2506.908387810463
2022-04-22,2480.8449315133785
2022-04-25,3837.4103928416607
2022-04-26,3518.610842796653
2022-04-27,3070.581972563861
2022-04-28,2955.290206921303
2022-04-29,2973.9770562417625
2022-05-02,4647.5350508497795
2022-05-03,4311.023550461213
2022-05-04,4342.125617440711
2022-05-05,3633.1882761013385
2022-05-06,2883.180654842203
2022-05-09,4285.640347015081
2022-05-10,4170.955383465839
2022-05-11,3971.879523865545
2022-05-12,4365.285849100445
2022-05-13,4484.665986021378
2022-05-16,5165.3696767227275
2022-05-17,5030.710280272293
2022-05-18,4820.026739662874
2022-05-19,4441.273670719318
2022-05-20,3999.960000527989
2022-05-23,3610.6785403750087
2022-05-24,5591.421809859211
2022-05-25,5359.627701242488
2022-05-26,5358.134696717541
2022-05-27,5009.346418336665
2022-05-30,4703.735426552355
2022-05-31,5707.072922438868
2022-06-01,5451.108697779876
2022-06-02,5534.207982231617
2022-06-03,5360.197528471609
2022-06-06,4660.004655826325
2022-06-07,5633.772146333437
2022-06-08,5381.834809768115
2022-06-09,5234.85038643986
2022-06-10,4337.430564403177
2022-06-13,3486.6805455387303
2022-06-14,4935.611074990701
2022-06-15,4517.009740184411
2022-06-16,4404.095675252472
2022-06-17,4196.86516714734
2022-06-20,4124.573755817254
2022-06-21,3950.719987617947
2022-06-22,4398.982391995835
2022-06-23,4350.044213061659
2022-06-24,5332.854566150745
2022-06-27,4832.24849991136
2022-06-28,4691.651726868804
2022-06-29,4085.94092474645
2022-06-30,4168.309001431264
2022-07-01,5444.433649362454
2022-07-04,4918.592648038004
2022-07-05,4806.914757219052
2022-07-06,4509.134563740017
2022-07-07,3853.7232128071164
2022-07-08,5766.006853373039
2022-07-11,5514.215933608353
2022-07-12,4997.481314547846
2022-07-13,5079.320278818916
2022-07-14,3670.927481646675
2022-07-15,5886.60033608213
2022-07-18,5875.279575282675
2022-07-19,5715.536646418966
2022-07-20,5643.49101008452
2022-07-21,5360.239800755987
2022-07-22,5079.121745023139
2022-07-25,5817.693016285092
2022-07-26,5472.738624418244
2022-07-27,5263.841372284705
2022-07-28,4721.232535982873
2022-07-29,4346.71331158759
2022-08-01,5622.187691000955
2022-08-02,5086.757904743103
2022-08-03,4860.259001688416
2022-08-04,4935.747755039326
2022-08-05,4225.451818009507
2022-08-08,5501.373817890406
2022-08-09,5164.3929128992095
2022-08-10,4915.671988547801
2022-08-11,4728.590422579588
2022-08-12,4386.309282537263
2022-08-15,5362.403533349882
