date,delta,gamma,vega,theta
2022-04-26,-7976547.610422541,-73200.73895582961,-8508.761307188215,7972.240080417963
2022-04-27,-7948128.185172154,-50243.690404666086,-8279.024339351941,7674.090709854106
2022-04-28,-8029032.257431332,-48601.924717523216,-8241.370282240467,7857.234766886148
2022-04-29,-8034169.999564865,-50731.949735905764,-8156.698495020729,7634.951407373588
2022-05-02,-7854309.85246402,-126285.08142607086,-9644.729069522926,9436.005652524042
2022-05-03,-7795488.163937476,-72879.91660309762,-8964.73070839575,9183.834460036169
2022-05-04,-7846504.5356688695,-69197.79347048198,-8969.9495159336,9255.603471510973
2022-05-05,-7824288.53813949,-60568.193817026724,-8803.5807138696,9182.202283909914
2022-05-06,-7852529.88843553,-44837.51058326268,-8440.316439117898,9064.8450195564
2022-05-09,-7673569.891197265,-65082.90060805113,-9180.001844082784,9215.925341388493
2022-05-10,-7502114.521432646,-72745.77509448769,-9027.467316627692,9243.121396468388
2022-05-11,-7531765.952449133,-67277.52888319157,-8994.481076171647,9235.04541407571
2022-05-12,-7347100.135229794,-82257.67391180318,-8749.81736376278,8330.986400138845
2022-05-13,-7363869.177500657,-81621.39490628679,-8732.393711596162,9047.667411488876
2022-05-16,-7247468.1365632545,-80343.47725138387,-9541.521250602027,9207.618285300276
2022-05-17,-7129424.75073014,-78914.74777142663,-9492.207811513152,9301.534336752713
2022-05-18,-7087862.610985981,-78944.9246426164,-9352.728487230564,9382.833236608862
2022-05-19,-7167599.209341297,-80770.16973342827,-9303.22598830486,9658.054253147517
2022-05-20,-7164307.107477032,-99185.27309506838,-9510.2287701463,9658.881429548348
2022-05-23,-7262997.759311986,-96525.27120541924,-9237.59501377663,9303.256105550596
2022-05-24,-7120520.082985797,-96008.71225718805,-9936.51125495922,9208.362323374498
2022-05-25,-7063702.337890251,-93171.87386660896,-9854.75556530296,9307.986651496354
2022-05-26,-7048352.211196708,-90410.5430175566,-9776.899003878241,9228.503103122888
2022-05-27,-7064377.288113285,-91446.23087069906,-9708.321727690798,9423.22616171243
2022-05-30,-7100848.715158745,-105859.09731498553,-9639.752303146306,9084.738458866565
2022-05-31,-6854311.534106529,-95753.06568242036,-10083.486972787427,9312.444222030175
2022-06-01,-6902045.239085553,-93008.35258414349,-9883.505688298814,9165.262492722824
2022-06-02,-6976036.404297813,-94520.6551584279,-9833.202175170998,9175.11923304427
2022-06-03,-6942493.440858096,-94433.26405233493,-9612.459809029126,9112.058005555604
2022-06-06,-6993586.032443702,-92632.7709184344,-9410.127802145153,9110.143873063496
2022-06-07,-6983263.787498108,-106031.92332879957,-9962.575710336365,9146.59781437006
2022-06-08,-7003042.915450421,-103776.21934965803,-9813.3661495118,9200.462576332133
2022-06-09,-6979596.371569015,-102773.38747787618,-9669.689841481317,9050.33836532352
2022-06-10,-7033317.265368541,-101093.91734362552,-9703.48983794004,9273.355772002105
