date,equity,open_trades,closed_trades,margin_used,capacity_utilization,capacity_utilization_initial,day_mtm_pnl,theta_pnl_est,delta,gamma,vega,theta,equity_adjusted,drawdown
2022-12-09,10378975.178389922,312,336,841931.5404607363,0.10139868411740244,0.10524144255759203,5683.360181355123,3786.885632019386,-2742274.2500782786,-44627.85048910373,-3893.295582996033,3786.885632019386,10380829.18254417,-0.0027527512351966555
2022-12-12,10388594.999104662,303,345,812289.1093273209,0.09773808553963839,0.10153613866591511,9887.146108169645,3757.139715352966,-2602657.0710971556,-44259.95233492593,-3754.4237083850867,3757.139715352966,10390449.00325891,-0.0018286112100899094
2022-12-13,10449149.300523452,300,348,808955.2677698296,0.09677286213736376,0.1011194084712287,60812.747436350255,3175.746636733402,-2585844.283591152,-42201.05439411575,-3768.892756363927,3175.746636733402,10451003.3046777,0.0
2022-12-14,10451702.3771087,318,357,837210.9412926255,0.10012853780718577,0.10465136766157819,4740.657555248619,3707.1187532769245,-2636045.9297036077,-45657.11187360735,-4134.391967115139,3707.1187532769245,10453556.381262949,0.0
2022-12-15,10465372.532450888,315,360,825838.9145225734,0.0986394550172274,0.10322986431532166,13993.130570957741,3662.330298148734,-2574169.1980956667,-45669.51750112794,-3966.6471954602202,3662.330298148734,10467226.536605136,0.0
2022-12-16,10467658.929405902,312,363,818729.3814879489,0.0977689217581357,0.10234117268599362,2537.0142706821293,3716.7702795728505,-2565915.6824822593,-44089.97505490249,-4086.6844664215146,3716.7702795728505,10469512.93356015,0.0
2022-12-19,10481717.536184907,309,366,814406.727217223,0.09712228988304328,0.10180084090215288,14302.893344270145,3744.002623251516,-2562468.0797854303,-45002.80571110277,-3953.3863706008606,3744.002623251516,10483571.540339155,0.0
2022-12-20,10477805.358565856,306,369,806745.9872491678,0.09624462848386872,0.10084324840614597,-3664.1574305747135,3234.816754624727,-2600345.8987152637,-41854.09633761328,-3878.2292350503185,3234.816754624727,10479659.362720104,-0.0003731722155944409
2022-12-21,10482439.795692742,321,381,876427.6381204133,0.1045114085082248,0.10955345476505166,6810.518808177852,4097.825242097924,-2866274.9744804716,-44168.605194569485,-4336.28159266002,4097.825242097924,10484293.79984699,0.0
2022-12-22,10491317.64008644,321,381,869688.0363033515,0.10361997250235123,0.10871100453791895,9218.761906483604,4230.336365959785,-2830901.659925333,-45015.286233118575,-4292.612882988648,4230.336365959785,10493171.644240689,0.0
2022-12-23,10498589.279613562,321,381,873024.4632773062,0.10394544924390081,0.10912805790966328,7535.221291197382,3996.144466623318,-2861962.6704858,-44846.2754198288,-4184.570688420074,3996.144466623318,10500443.28376781,0.0
2022-12-26,10496637.138458654,321,381,873329.497962443,0.104001106073612,0.10916618724530538,-1683.3353740352823,4095.365691476241,-2873499.83108662,-45303.88617301101,-4193.041613551796,4095.365691476241,10498491.142612902,-0.00018591035655850607
2022-12-27,10509908.80126842,318,384,870542.3149053614,0.10353828127417924,0.10881778936317017,13539.964445987885,3732.2425573170644,-2902901.7479321207,-42913.25707799418,-4004.9776255709876,3732.2425573170644,10511762.805422667,0.0
2022-12-28,10511649.178659016,309,393,824243.8943297665,0.09801553023705889,0.10303048679122082,1997.9239242620674,3204.939391985607,-2812539.7786879656,-38216.94845415158,-3914.0487824904476,3204.939391985607,10513503.182813264,0.0
2022-12-29,10514196.52758796,309,393,824476.9204656823,0.09801948706950124,0.10305961505821029,2818.7073602393375,3185.5963273998595,-2825435.3736613356,-38604.67683271611,-3871.6064645603615,3185.5963273998595,10516050.531742208,0.0
2022-12-30,10517601.876172828,303,399,804988.1974253379,0.09567154743337972,0.10062352467816724,3673.4873871549125,3145.800218159072,-2766187.776365306,-38908.68404378846,-3846.0957022370703,3145.800218159072,10519455.880327076,0.0
2023-01-02,10522350.073788062,321,408,891257.3034287336,0.10587669308410014,0.11140716292859171,6964.890571059806,4214.34592320737,-3001052.7635224746,-48251.981582421795,-4252.601722481076,4214.34592320737,10524204.07794231,0.0
2023-01-03,10515624.992635151,318,411,882916.421734691,0.10495291796173085,0.11036455271683637,-6360.665110605274,4034.104209639513,-2961401.13264324,-47275.22777625805,-4237.148177174659,4034.104209639513,10517478.9967894,-0.0006390109031623086
2023-01-04,10520708.486694995,309,420,855301.2489499908,0.1016211562690439,0.10691265611874885,5371.001760026938,3670.433153218844,-2899501.2161147497,-46155.518356048444,-4180.9652059675145,3670.433153218844,10522562.490849243,-0.00015598206580838054
2023-01-05,10515051.144853268,303,426,829433.4988368626,0.09860074470998173,0.10367918735460782,-5378.86586692725,3724.9389485120464,-2776850.0985447015,-46168.02343130854,-4259.460656580901,3724.9389485120464,10516905.149007516,-0.0006935373811395155
2023-01-06,10524857.759594465,324,432,927662.6535369568,0.11017520078730982,0.1159578316921196,12045.24325435007,4713.700751838981,-3059370.110286194,-53054.37258827239,-4622.477780969119,4713.700751838981,10526711.763748713,0.0
2023-01-09,10548075.504092133,315,441,892463.8691466689,0.105761457244077,0.11155798364333362,23591.289773450633,4134.823965784241,-2976046.186903637,-52227.12818033017,-4422.562160705212,4134.823965784241,10549929.50824638,0.0
2023-01-10,10557307.522483755,312,444,884118.7856029039,0.10468090274437968,0.11051484820036299,9518.952862005224,3991.192549568763,-2941217.847312434,-52571.48262999561,-4361.964678444011,3991.192549568763,10559161.526638003,0.0
2023-01-11,10558302.037619216,303,453,849911.3997944564,0.10062122166592496,0.10623892497430705,1270.039468814145,3871.2896772696477,-2786168.2082012584,-52394.64703046307,-4337.940672553151,3871.2896772696477,10560156.041773465,0.0
2023-01-12,10571399.15179904,300,456,838015.4162293334,0.09908993646393532,0.10475192702866667,13378.312514491527,3473.0589083758637,-2760303.3920189743,-51746.406327427576,-4159.729469427029,3473.0589083758637,10573253.155953288,0.0
2023-01-13,10573990.765441885,318,465,923164.5765592953,0.10913152340462587,0.11539557206991191,4837.911459202331,4465.459875038178,-3065548.0500666182,-55897.46225084311,-4735.839862186456,4465.459875038178,10575844.769596133,0.0
2023-01-16,10622501.369639082,309,474,896799.2289455952,0.10553060876847707,0.1120999036181994,48898.51301067643,3959.4384699139814,-3025835.654960501,-57385.08946340257,-4338.595737058743,3959.4384699139814,10624355.37379333,0.0
2023-01-17,10628396.058390616,306,477,885381.2120935936,0.10412921282165466,0.1106726515116992,6177.682715903906,3884.0653538000965,-2978704.3260862045,-59065.07937105409,-4296.050813233637,3884.0653538000965,10630250.062544864,0.0
2023-01-18,10633167.873100411,306,477,885567.3549695289,0.10410436540856988,0.11069591937119111,5053.712723621746,3916.3023060995392,-2968758.276323124,-61348.29787361585,-4271.724116349936,3916.3023060995392,10635021.87725466,0.0
2023-01-19,10616289.681101045,303,480,881865.1187029589,0.10383396002664207,0.11023313983786986,-16589.755015360406,3906.684431897911,-2969741.7843983867,-57619.7963059707,-4226.81075060567,3906.684431897911,10618143.685255293,-0.0015870387662731795
2023-01-20,10594567.683816127,318,492,931545.1422900817,0.10990834761868998,0.11644314278626021,-19466.310511033167,4816.056520496165,-3118106.6015091613,-58265.97855309927,-4866.642211698482,4816.056520496165,10596421.687970376,-0.0036295354847213517
2023-01-23,10657484.594492551,315,495,923328.372582491,0.10829576674448557,0.11541604657281138,63316.89131373702,4075.0386420925583,-3184395.267895529,-63198.092902903714,-4337.835329491997,4075.0386420925583,10659338.5986468,0.0
2023-01-24,10659296.697399082,315,495,924170.6200096845,0.108376125349244,0.11552132750121055,2127.620307371535,4064.6928967500635,-3179654.6407694807,-62977.06351225545,-4461.0182703467935,4064.6928967500635,10661150.70155333,0.0
2023-01-25,10657385.084005563,315,495,926455.9456319723,0.10866360959199818,0.11580699320399654,-1607.88287236221,4015.9268829948596,-3188186.5627216427,-62279.738334692156,-4538.043170909667,4015.9268829948596,10659239.08815981,-0.0001793064789188799
2023-01-26,10665848.908306306,312,498,916189.3703525997,0.10737417366271397,0.11452367129407495,8767.249230748788,3760.8460390143687,-3157544.7104973397,-59823.27401474543,-4358.776940820442,3760.8460390143687,10667702.912460554,0.0
2023-01-27,10636163.729097497,303,507,864689.2412711104,0.10162137205841994,0.1080861551588888,-29383.631468382697,3709.3896651432738,-3036360.438375698,-53777.449586553375,-4585.599083822918,3709.3896651432738,10638017.733251745,-0.002782715215487988
2023-01-30,10685283.897448763,300,510,857098.6340652922,0.10026624494623096,0.10713732925816152,49431.75873306674,3052.2148586997464,-3057410.217625501,-55232.16036896642,-4153.441521066725,3052.2148586997464,10687137.901603011,0.0
2023-01-31,10680274.641783748,321,516,950139.9981759454,0.11120266449642294,0.11876749977199318,-2725.783826641837,4169.653268994085,-3176493.88431531,-60713.57082118081,-4773.644551117595,4169.653268994085,10682128.645937996,-0.0004687181648759364
2023-02-01,10698728.022901718,318,519,942607.5940628067,0.11013080153606333,0.11782594925785084,18853.176009782685,3952.3565737885147,-3199273.2980213757,-58521.35749140456,-4529.975936190875,3952.3565737885147,10700582.027055966,0.0
2023-02-02,10706635.34132791,318,519,929263.4617811489,0.10849153727527337,0.11615793272264362,8206.790974541622,4008.688955377272,-3129922.470253828,-60251.53568064896,-4515.231865181409,4008.688955377272,10708489.345482158,0.0
2023-02-03,10689817.945618507,312,525,887500.7997193204,0.1037787551942226,0.11093759996491505,-16511.104235881598,4255.796832541467,-2890132.249253117,-58911.353477780416,-4684.577993289069,4255.796832541467,10691671.949772755,-0.0015704732167939272
2023-02-06,10735205.953130448,303,534,860451.1341719548,0.10019033844444342,0.10755639177149436,45682.33240398334,3470.9653957974724,-2847722.9362867386,-65989.30764509291,-4398.044219519188,3470.9653957974724,10737059.957284696,0.0
2023-02-07,10747407.007862927,324,540,936117.6126104903,0.10887714728836637,0.11701470157631129,14472.845457881844,3908.0202307876916,-3025747.642390684,-67376.38753247472,-4776.770669394847,3908.0202307876916,10749261.012017176,0.0
2023-02-08,10755409.103261746,324,540,938103.7159727628,0.10902696807788884,0.11726296449659535,8386.654762856306,3764.7293937225163,-3044766.3208999643,-66316.74158997012,-4667.872030764072,3764.7293937225163,10757263.107415995,0.0
2023-02-09,10758296.568195004,324,540,933930.3971229497,0.1085128104624794,0.11674129964036871,3189.916209777613,3790.499641079921,-3017379.126717479,-67756.87631415426,-4653.114637173072,3790.499641079921,10760150.572349252,0.0
2023-02-10,10740364.732531162,318,546,908681.740687163,0.10575545655527002,0.11358521758589538,-17628.8464332626,3731.8026573044103,-2889168.863656967,-60695.786381361104,-4682.651042348558,3731.8026573044103,10742218.73668541,-0.001666504157471748
2023-02-13,10768981.757414516,312,552,893347.8959236394,0.10369456417137157,0.11166848699045492,28914.783268181145,3596.3048837340793,-2910458.4375563855,-64479.90949290035,-4438.981867344353,3596.3048837340793,10770835.761568764,0.0
2023-02-14,10748253.900057424,303,561,854572.158566877,0.09938499854407878,0.10682151982085962,-20441.574259430818,3311.5710826632467,-2868135.1628261902,-48891.87202484513,-4438.04588274625,3311.5710826632467,10750107.904211672,-0.0019244428023915208
2023-02-15,10696272.762702918,303,561,850886.6180055884,0.09943728026604799,0.10636082725069855,-51684.98873973632,3909.246800846611,-2839210.5520559605,-48886.43970724439,-4394.573016580737,3909.246800846611,10698126.766857166,-0.006750543441673311
2023-02-16,10700760.826984197,303,561,849730.6766190066,0.09926054445542715,0.10621633457737582,4778.560628785888,3918.575954797549,-2835466.0459955917,-47745.057402138365,-4372.816180547286,3918.575954797549,10702614.831138445,-0.006333856716461791
2023-02-17,10719593.69983226,303,561,852331.7070517802,0.09938946042622836,0.10654146338147252,19125.77933059941,3892.6776735014264,-2857945.8721439387,-49983.15524650681,-4293.265308334552,3892.6776735014264,10721447.703986509,-0.0045853505406215685
2023-02-20,10729006.492793355,321,570,920249.4394101023,0.10721512751765871,0.11503117992626279,11700.2680548328,4600.940450953846,-2828822.5166929625,-52878.163598721505,-4481.4039318915275,4600.940450953846,10730860.496947603,-0.003711435723845682
2023-02-21,10724461.112679586,315,576,892902.0541257758,0.10407306772156752,0.11161275676572198,-4169.8348576325,4380.400889708206,-2769303.748002324,-49462.35481716713,-4551.021886816924,4380.400889708206,10726315.116833834,-0.004133443840429134
2023-02-22,10730670.378764624,315,576,888292.3721262756,0.1034758711212669,0.11103654651578444,6497.011275127242,4461.895824246646,-2746636.049164323,-49993.766426083734,-4504.480520533222,4461.895824246646,10732524.382918872,-0.003556955049541324
2023-02-23,10735152.874586394,315,576,886032.0473095558,0.10316947248686631,0.11075400591369447,4771.4898530665305,4502.905175382698,-2730976.300122357,-49824.043215119535,-4443.880011390906,4502.905175382698,10737006.878740642,-0.0031407853185196886
2023-02-24,10736910.676122645,315,576,884401.4774883268,0.10296274973385842,0.11055018468604086,2048.3647894549836,4478.205920143574,-2705501.5293157306,-50081.788658564605,-4467.772042514939,4478.205920143574,10738764.680276893,-0.0029775852126817702
2023-02-27,10750464.879883146,312,579,870613.3053255948,0.10122972762725985,0.10882666316569936,13841.612939007005,4498.659914040952,-2808400.958244441,-50121.88746687976,-4297.269743996998,4498.659914040952,10752318.884037394,-0.0017191681259721649
2023-02-28,10752903.683298219,303,588,849657.8539818247,0.09877074590809627,0.10620723174772809,2734.6884276371106,4238.2993135301085,-2767790.0179223465,-47925.59668832859,-4193.167419150461,4238.2993135301085,10754757.687452467,-0.0014927415543429757
2023-03-01,10762675.453404894,300,591,844620.1262164077,0.0980959764457548,0.10557751577705096,10065.602887947432,4162.2468308009675,-2749382.8530826042,-48138.44095005796,-4116.154374242496,4162.2468308009675,10764529.457559142,-0.0005854981126091792
2023-03-02,10765710.817717114,321,597,954524.6801513357,0.11082926807077101,0.11931558501891695,5333.9318334254995,5312.526090020645,-2910804.7068262235,-64359.13305449941,-4696.058392091342,5312.526090020645,10767564.821871363,-0.00030368485508548763
2023-03-03,10781709.57349628,318,600,951976.6031924256,0.11036939419289604,0.1189970753990532,16422.267081175043,4941.086159462845,-2924425.8573194845,-62839.28123340843,-4549.915851643303,4941.086159462845,10783563.577650528,0.0
2023-03-06,10792891.371686563,306,612,916057.2893657271,0.10609498162013123,0.11450716117071588,11493.92210828532,4734.700384849337,-2848579.7715461776,-58089.911189197934,-4384.2816729798205,4734.700384849337,10794745.375840811,0.0
2023-03-07,10810796.57766471,324,621,1005768.8415544167,0.1162921754110553,0.12572110519430207,20237.262359722517,5374.204195810131,-2983093.585390225,-70943.07116871756,-4870.528457743163,5374.204195810131,10812650.581818959,0.0
2023-03-08,10843226.036003642,321,624,998994.6384128383,0.11516344802457722,0.12487432980160479,32854.31256332626,4949.090056248759,-2982608.040068155,-71132.02433634104,-4772.0554238736095,4949.090056248759,10845080.04015789,0.0
2023-03-09,10860009.123941692,312,633,965755.2434836393,0.11115958012348265,0.12071940543545491,17118.501743621353,4556.701913991511,-2989027.1166514885,-69968.16111225981,-4613.538993970753,4556.701913991511,10861863.12809594,0.0
2023-03-10,10844511.87813704,312,633,976843.285341887,0.11259650230445609,0.12210541066773588,-15152.185958265929,4853.213524198931,-3035444.9207152687,-70915.29654897633,-4630.416407135047,4853.213524198931,10846365.882291289,-0.0014267576033585448
2023-03-13,10914570.159286411,300,645,958365.6969004876,0.10975760874159164,0.11979571211256096,70410.590817391,3760.6642833400288,-3117847.7390445536,-54880.94677682926,-3978.670758020934,3760.6642833400288,10916424.16344066,0.0
2023-03-14,10888932.379428478,315,657,1034153.6352356855,0.11871614213407905,0.12926920440446069,-23286.322464737386,4961.286704154239,-3125794.494144169,-63404.905153309104,-4852.96214099322,4961.286704154239,10890786.383582726,-0.0023485510890823573
2023-03-15,10894029.599317348,312,660,1027310.7514190564,0.11787543145231481,0.12841384392738206,5524.071457293801,4243.07737199872,-3121280.5416337964,-62308.65636060859,-4568.663808723761,4243.07737199872,10895883.603471596,-0.001881619810803489
2023-03-16,10898764.234670764,306,666,997530.0496004273,0.11440861873439742,0.1246912562000534,5050.869004827808,3871.2629804680323,-3113149.960096229,-62259.30873196197,-4252.66609935069,3871.2629804680323,10900618.238825012,-0.0014479031209305724
2023-03-17,10894063.26998579,306,666,1017152.3320891116,0.11670947594129842,0.12714404151113895,-4364.35676801519,3582.6700293829194,-3242056.728154682,-52021.098415816705,-4153.952478978096,3582.6700293829194,10895917.274140038,-0.0018785354062459446
2023-03-20,10899573.372113932,303,669,1008570.0821485893,0.11566623386482383,0.12607126026857365,5836.366546653595,3667.248281882585,-3215634.833435062,-49274.01112918312,-4029.230601920204,3667.248281882585,10901427.37626818,-0.0013737820139587576
2023-03-21,10897924.01864982,315,684,1046145.2446401948,0.1199936385647747,0.13076815558002436,686.8497928232912,4603.861279121225,-3232396.2710431456,-82766.63471069641,-4731.933824534315,4603.861279121225,10899778.022804068,-0.0015248711837654244
2023-03-22,10909948.021916939,312,687,1051153.4702647498,0.12043520603318789,0.13139418378309373,12449.049027177629,4383.008028936337,-3335639.1546103354,-74707.24104839138,-4525.510078205334,4383.008028936337,10911802.026071187,-0.0004234113021141274
2023-03-23,10900372.78831115,309,690,1039422.3481207482,0.11919573397931824,0.1299277935150935,-9233.877546275196,4366.990303976261,-3334249.0541472165,-67546.83652980143,-4710.0159617137015,4366.990303976261,10902226.792465398,-0.0013005514225811101
2023-03-24,10931486.980680859,309,690,1035427.1841381517,0.11839962691810078,0.12942839801726896,31461.451294481638,3606.45250330255,-3350826.5308338013,-64058.38275991738,-4158.669687090922,3606.45250330255,10933340.984835107,0.0
2023-03-27,10946904.116284145,306,693,1018766.4232921809,0.11633042690315377,0.12734580291152262,15753.755024743185,3690.8365238380725,-3262875.960060301,-55477.164237450495,-4075.418650628447,3690.8365238380725,10948758.120438393,0.0
2023-03-28,10930770.342323635,324,702,1091744.381042942,0.12484760301107717,0.13646804763036774,-13778.744001642734,4797.051411024786,-3530108.1746557234,-62280.07614068375,-4765.807746149314,4797.051411024786,10932624.346477883,-0.0014735711377524034
2023-03-29,10927496.986894796,324,702,1095749.6228046028,0.12534316231323617,0.13696870285057536,-2811.767858002875,4734.425833023448,-3512907.9141963883,-61893.06291065965,-4962.73079729556,4734.425833023448,10929350.991049044,-0.001772541613931672
2023-03-30,10922067.978515724,321,705,1100444.9771080357,0.12594283647481733,0.13755562213850447,-5053.313689944021,4724.859391149404,-3544327.8458624594,-62149.14192650827,-4895.285935819861,4724.859391149404,10923921.982669972,-0.002268397702754883
2023-03-31,10941102.320044003,321,705,1099328.0822791564,0.12559612940750003,0.13741601028489456,19410.27120412067,4368.232445839431,-3545348.0874048173,-59780.04499683842,-4740.6088260879405,4368.232445839431,10942956.324198252,-0.0005299045039008779
2023-04-03,10945980.404263744,309,717,1050466.5306800066,0.1199603064188319,0.1313083163350008,5240.89328800934,4111.083749869098,-3426717.7552971346,-56820.59081234722,-4572.303758695862,4111.083749869098,10947834.408417992,-8.436683048797919e-05
2023-04-04,10975463.00318098,300,726,1011218.8278122867,0.11516812861553181,0.12640235347653583,29833.40471813765,3922.116709651545,-3594381.6719807712,-57187.56538737783,-4477.00861219962,3922.116709651545,10977317.007335229,0.0
2023-04-05,10964011.506101811,324,729,1106602.7936896796,0.12616308285906813,0.13832534921120995,-9048.685382091728,4950.780048629478,-3690281.299572504,-63387.992313149465,-5028.393185430743,4950.780048629478,10965865.51025606,-0.0010431963540378122
2023-04-06,10964490.473031588,315,738,1070882.594561954,0.12208531226278956,0.13386032432024425,936.4675627298261,4865.869306293081,-3580378.798264754,-62783.7930159699,-5059.552225455533,4865.869306293081,10966344.477185836,-0.000999563931884335
2023-04-07,10952598.926792763,315,738,1071676.1746431738,0.12230843357433516,0.13395952183039672,-11520.395866886445,4570.701773492816,-3591904.947999213,-60264.781132619115,-4914.376274158775,4570.701773492816,10954452.930947011,-0.002082847418266171
2023-04-10,10986092.700692846,312,741,1062365.6606872806,0.12087619429748232,0.13279570758591008,33860.58570956685,4469.555519818302,-3568762.650898096,-60998.402597607965,-4697.177803459517,4469.555519818302,10987946.704847094,0.0
2023-04-11,10988920.320302613,303,750,1026211.0296380379,0.11673246776369588,0.12827637870475475,3170.0000411901765,4407.950480834199,-3537625.344462218,-60459.36206342461,-4665.303370718604,4407.950480834199,10990774.324456861,0.0
2023-04-12,10997762.517695691,300,753,1017582.9256448086,0.11565794906094427,0.12719786570560107,9180.820969744953,4202.6601569773875,-3657056.9154269686,-59100.43308905806,-4573.544654589223,4202.6601569773875,10999616.52184994,0.0
2023-04-13,11003854.554106718,318,762,1096924.4600273287,0.12460684283785227,0.13711555750341609,8482.78021946155,4916.311632182993,-3656826.8977726838,-64229.232309325234,-5031.025032519484,4916.311632182993,11005708.558260966,0.0
2023-04-14,10981856.392399838,318,762,1086790.9404295771,0.12370300858032839,0.13584886755369716,-21542.19036358871,4868.140641457172,-3572517.638095539,-61911.48881107178,-5154.505061746611,4868.140641457172,10983710.396554086,-0.0019987955878013643
2023-04-17,11019292.291668989,318,762,1082449.9550093638,0.12279032155129167,0.13530624437617048,37790.08507868044,4518.788847868252,-3568797.802580001,-60237.879865744595,-4901.275936532722,4518.788847868252,11021146.295823237,0.0
2023-04-18,11032348.284089856,315,765,1070330.3391503447,0.1212718171585811,0.1337912923937931,13391.569705034684,4237.578685727768,-3594190.6531056967,-58188.943637094715,-4795.927133747962,4237.578685727768,11034202.288244104,0.0
2023-04-19,11049571.771945802,309,771,1041304.2188307698,0.11779916004014049,0.13016302735384622,17557.51582503487,3990.5887788890304,-3474349.702499562,-56370.172924369916,-4766.120179451769,3990.5887788890304,11051425.77610005,0.0
2023-04-20,11062691.23338844,324,783,1107317.4191556778,0.12511844945713455,0.13841467739445973,15480.459684835729,4909.92877992212,-3653318.2248901925,-64229.31374478022,-5124.226300183374,4909.92877992212,11064545.237542689,0.0
2023-04-21,11070212.494521594,321,786,1090656.8483774895,0.12315220336976725,0.13633210604718618,7936.417536749308,4631.39251387766,-3592267.280496713,-63739.70021386326,-5103.9868705518875,4631.39251387766,11072066.498675842,0.0
2023-04-24,11072502.325658392,321,786,1094139.5286143068,0.12351990277740212,0.13676744107678834,2618.365965095556,4715.208714225475,-3621023.8120244327,-62185.48921926654,-5040.875687875743,4715.208714225475,11074356.32981264,0.0
2023-04-25,11092392.358970655,321,786,1090912.078904472,0.12293471547891875,0.136364009863059,20237.364243235206,4555.874677806697,-3630349.9938049694,-60687.570374800045,-4739.048857976476,4555.874677806697,11094246.363124903,0.0
2023-04-26,11101614.33149394,318,789,1077162.4950852385,0.1212844437440799,0.13464531188565482,9553.293791354523,4276.477767111804,-3607980.2060629255,-59572.8845236109,-4602.180858087543,4276.477767111804,11103468.335648188,0.0
2023-04-27,11102882.826488694,309,798,1035947.4523199506,0.11663045856077572,0.12949343153999382,1618.826284446785,4282.571766994185,-3632238.207048743,-59905.078628770876,-4633.4316342720695,4282.571766994185,11104736.830642942,0.0
2023-04-28,11108842.938088436,309,798,1044028.335262516,0.11747716898612576,0.13050354190781452,6336.211178983236,4139.631561263071,-3671735.567653642,-60439.678512856684,-4637.79040313606,4139.631561263071,11110696.942242684,0.0
2023-05-01,11113921.002103927,300,807,1016670.2690788682,0.1143464881663284,0.12708378363485853,5449.752970893844,4293.766002884597,-3574125.6871738276,-59536.18050243284,-4481.724416896283,4293.766002884597,11115775.006258175,0.0
2023-05-02,11115141.188393839,324,810,1105748.4936271252,0.12435160234196137,0.13821856170339064,3654.4296597834177,4936.077273306532,-3620182.201481523,-61320.111991574,-4864.206375476995,4936.077273306532,11116995.192548087,0.0
2023-05-03,11172827.808487562,324,810,1108534.7044057157,0.12402127771579065,0.13856683805071446,58165.9471437032,3452.575956408778,-3710403.984858184,-53126.167818628935,-4283.227879772727,3452.575956408778,11174681.81264181,0.0
2023-05-04,11168467.249976227,318,816,1079122.7321597235,0.12077784578743567,0.13489034151996543,-3938.446609307476,3686.539753068437,-3679024.926958154,-53079.55996413918,-4198.22161903485,3686.539753068437,11170321.254130475,-0.00039021768891910145
2023-05-05,11125089.963815287,315,819,1057688.4709405766,0.11884044021000531,0.1322110588675721,-42951.58560183054,4246.749156710975,-3571297.1190960016,-55112.58502838463,-4625.580517667963,4246.749156710975,11126943.967969535,-0.00427196455994571
2023-05-08,11128580.065930907,303,831,1020749.0728303349,0.11465401097702273,0.12759363410379185,3893.7480642380424,4310.231043088651,-3439619.3853826663,-53936.13151981639,-4435.4741789432455,4310.231043088651,11130434.070085155,-0.003959642278726785
2023-05-09,11178089.524304943,300,834,1008401.5894429059,0.11276542239734931,0.12605019868036324,49918.055017347244,3284.9803369883666,-3593350.8890330424,-49100.116899714936,-4087.505036246384,3284.9803369883666,11179943.528459191,0.0
2023-05-10,11143965.783418633,300,834,1003857.2402842015,0.11260098736325358,0.12548215503552518,-33709.333965989026,3706.553180151398,-3535104.5733541683,-48909.33041182115,-4273.849431176534,3706.553180151398,11145819.787572881,-0.003052228376596551
2023-05-11,11130306.64347315,324,837,1081970.0556145436,0.12151170788374176,0.13524625695181794,-11165.560013950399,5239.774769985678,-3630281.0276324837,-59960.91353815306,-4904.327933627947,5239.774769985678,11132160.647627398,-0.004273982306812094
2023-05-12,11151006.677666433,324,837,1080219.2931482892,0.12108988501815987,0.13502741164353615,21222.40745750163,4870.941610974847,-3633356.037773086,-60442.63370562715,-4727.10373439779,4870.941610974847,11152860.681820681,-0.0024224493236096457
2023-05-15,11159292.594290309,312,849,1041080.6430127383,0.11661588696327971,0.1301350803765923,8721.232123098494,4439.755903315834,-3546982.7916467786,-51711.65537873525,-4487.393714486269,4439.755903315834,11161146.598444557,-0.0016813081360192773
2023-05-16,11172463.15541227,309,852,1024423.9544213491,0.11461482801188383,0.12805299430266864,13590.613150103085,4199.6270728379095,-3550065.8978628702,-54839.39643837649,-4488.991728041286,4199.6270728379095,11174317.159566518,-0.0005032555735501844
2023-05-17,11184121.351702638,309,852,1026533.5791881293,0.11473113833746232,0.12831669739851617,12085.507093149112,4138.099846415963,-3566590.3661601027,-54951.59090384316,-4475.79535454865,4138.099846415963,11185975.355856886,0.0
2023-05-18,11188873.50612858,306,855,1002670.4220118473,0.11201646232110025,0.1253338027514809,5178.604992319614,4523.192211294454,-3537399.440640436,-63776.312538356695,-4414.048476642476,4523.192211294454,11190727.510282828,0.0
2023-05-19,11192193.563983597,306,855,1008896.8151177852,0.11267862833926591,0.12611210188972316,3754.5427786407727,4162.604565376523,-3582472.0215401747,-57100.59905264196,-4401.872027795395,4162.604565376523,11194047.568137845,0.0
2023-05-22,11194949.36528715,321,867,1064000.6754916226,0.11880364983950187,0.13300008443645284,5267.759830553047,4815.761236542543,-3558170.923926291,-58429.01992974961,-4745.74617115244,4815.761236542543,11196803.369441397,0.0
2023-05-23,11196467.996419368,318,870,1050014.3535603788,0.11722607007586829,0.13125179419504734,2038.218729450638,4664.12051224245,-3537193.8208215646,-58523.001786315894,-4665.502040284865,4664.12051224245,11198322.000573616,0.0
2023-05-24,11214260.009347118,318,870,1043595.7364901376,0.11632463216702411,0.1304494670612672,18233.52607235323,4302.81732997511,-3504796.291625557,-57451.366544592405,-4584.062172337603,4302.81732997511,11216114.013501367,0.0
2023-05-25,11227167.838778334,315,873,1026414.2220514911,0.11427795468888023,0.1283017777564364,13351.477730311179,4311.318170913038,-3489194.1194792665,-58320.72352926524,-4386.614212657655,4311.318170913038,11229021.842932582,0.0
2023-05-26,11231332.667972049,315,873,1034111.2171998493,0.11509222099581999,0.12926390214998115,4620.090748680407,4162.780654632759,-3546257.4743462955,-56164.42101812223,-4305.095643984478,4162.780654632759,11233186.672126297,0.0
2023-05-29,11254853.7875602,303,885,992898.5769741884,0.11027448642553919,0.12411232212177356,23943.037329594823,3541.5375070017685,-3550855.749528982,-57098.19196797204,-4024.312219627732,3541.5375070017685,11256707.791714448,0.0
2023-05-30,11243413.013797121,300,888,985110.9941183805,0.10952090269537394,0.12313887426479755,-11009.099990166786,3937.3715060799327,-3507838.5578590925,-56919.07250095383,-4078.010414521428,3937.3715060799327,11245267.01795137,-0.001016351670023826
